Date	Symbol	Open	High	Low	Close	Volume
05/09/2019 02:00	BTCUSD	10548.4	10575.93	10512.33	10556.59	22.0672159
05/09/2019 01:00	BTCUSD	10523.9	10564.36	10509.41	10548.4	11.98904615
05/09/2019 00:00	BTCUSD	10584.13	10591.97	10504.25	10523.9	18.95759572
04/09/2019 23:00	BTCUSD	10572.68	10607.08	10538.3	10584.13	27.1238532
04/09/2019 22:00	BTCUSD	10674	10699.98	10524.79	10572.68	47.32632619
04/09/2019 21:00	BTCUSD	10627.82	10674	10609.43	10674	89.37468867
04/09/2019 20:00	BTCUSD	10717.13	10830	10612.2	10627.82	372.9753469
04/09/2019 19:00	BTCUSD	10600	10725	10598.93	10717.13	59.20474204
04/09/2019 18:00	BTCUSD	10650.74	10656.2	10600	10600	33.41971122
04/09/2019 17:00	BTCUSD	10580.21	10674.62	10564.13	10650.74	64.4164776
04/09/2019 16:00	BTCUSD	10417.86	10603.82	10417.86	10580.21	44.88206393
04/09/2019 15:00	BTCUSD	10400.02	10447.24	10397.5	10417.86	37.23216247
04/09/2019 14:00	BTCUSD	10411.46	10461.88	10400	10400.02	34.51470047
04/09/2019 13:00	BTCUSD	10492.67	10492.67	10380.42	10411.46	196.4935768
04/09/2019 12:00	BTCUSD	10537.53	10548.19	10486.45	10492.67	19.22990679
04/09/2019 11:00	BTCUSD	10569.75	10574.04	10505.47	10537.53	30.47887224
04/09/2019 10:00	BTCUSD	10512.75	10581.54	10490.36	10569.75	18.11658745
04/09/2019 09:00	BTCUSD	10520.07	10550.65	10499.59	10512.75	22.53395513
04/09/2019 08:00	BTCUSD	10576.23	10578.99	10479.45	10520.07	21.76767321
04/09/2019 07:00	BTCUSD	10587.93	10597.6	10539.06	10576.23	8.89465019
04/09/2019 06:00	BTCUSD	10581.04	10620.76	10575.25	10587.93	10.33488522
04/09/2019 05:00	BTCUSD	10593.15	10611.48	10548.75	10581.04	6.127848179
04/09/2019 04:00	BTCUSD	10630.07	10648.85	10571.12	10593.15	15.55171431
04/09/2019 03:00	BTCUSD	10550.99	10638.31	10510.46	10630.07	23.84396645
04/09/2019 02:00	BTCUSD	10525	10560.28	10511.6	10550.99	13.0013284
04/09/2019 01:00	BTCUSD	10587.79	10588.96	10452.5	10525	181.2063844
04/09/2019 00:00	BTCUSD	10625.2	10633.5	10579.76	10587.79	92.26983643
03/09/2019 23:00	BTCUSD	10711.4	10711.4	10522.15	10625.2	345.1058633
03/09/2019 22:00	BTCUSD	10700	10721.99	10679.3	10711.4	110.5313502
03/09/2019 21:00	BTCUSD	10711.22	10720.99	10675	10700	43.66727991
03/09/2019 20:00	BTCUSD	10669.77	10731.58	10659.09	10711.22	63.72887552
03/09/2019 19:00	BTCUSD	10632.86	10678.99	10632.85	10669.77	40.52413649
03/09/2019 18:00	BTCUSD	10618.9	10669.13	10618.89	10632.86	62.63460707
03/09/2019 17:00	BTCUSD	10671.51	10687.21	10615.36	10618.9	36.14978962
03/09/2019 16:00	BTCUSD	10687.81	10720	10663.63	10671.51	76.63783264
03/09/2019 15:00	BTCUSD	10641.24	10687.82	10594.29	10687.81	162.1604754
03/09/2019 14:00	BTCUSD	10685	10775.31	10576.07	10641.24	147.0654575
03/09/2019 13:00	BTCUSD	10576.95	10747.12	10549.7	10685	210.745049
03/09/2019 12:00	BTCUSD	10435.13	10603.62	10408.28	10576.95	122.0848259
03/09/2019 11:00	BTCUSD	10392.8	10483.92	10390.03	10435.13	38.22160901
03/09/2019 10:00	BTCUSD	10314	10392.8	10292.88	10392.8	19.69184523
03/09/2019 09:00	BTCUSD	10371.19	10393.33	10314	10314	38.14027951
03/09/2019 08:00	BTCUSD	10383.92	10405	10371.19	10371.19	44.77452166
03/09/2019 07:00	BTCUSD	10404.99	10405	10378	10383.92	18.53374674
03/09/2019 06:00	BTCUSD	10420.17	10420.17	10391.12	10404.99	10.62681668
03/09/2019 05:00	BTCUSD	10415.06	10449.49	10402.55	10420.17	22.11083974
03/09/2019 04:00	BTCUSD	10419.11	10432.2	10377.57	10415.06	29.48246855
03/09/2019 03:00	BTCUSD	10393.54	10499.99	10387.91	10419.11	63.15638071
03/09/2019 02:00	BTCUSD	10353.68	10420	10334.38	10393.54	28.82749011
03/09/2019 01:00	BTCUSD	10404.78	10404.78	10315.19	10353.68	31.83189154
03/09/2019 00:00	BTCUSD	10392.28	10429.96	10387.94	10404.78	45.79757422
02/09/2019 23:00	BTCUSD	10390.28	10406.73	10342.25	10392.28	53.00953196
02/09/2019 22:00	BTCUSD	10387.5	10458.98	10380	10390.28	67.72420094
02/09/2019 21:00	BTCUSD	10386.22	10458.54	10358.98	10387.5	89.61926864
02/09/2019 20:00	BTCUSD	10191.28	10480.47	10190.77	10386.22	359.3193615
02/09/2019 19:00	BTCUSD	10148.83	10200	10114.22	10191.28	24.95725694
02/09/2019 18:00	BTCUSD	10095.51	10193.63	10095.51	10148.83	37.80900691
02/09/2019 17:00	BTCUSD	9947.7	10135	9947.7	10095.51	166.282986
02/09/2019 16:00	BTCUSD	9904.87	9967.19	9904.87	9947.7	10.84432787
02/09/2019 15:00	BTCUSD	9928.17	9928.17	9884.02	9904.87	35.3359666
02/09/2019 14:00	BTCUSD	9919.33	9983.47	9907.99	9928.17	104.6163028
02/09/2019 13:00	BTCUSD	9843.44	9945.06	9834.97	9919.33	61.29849143
02/09/2019 12:00	BTCUSD	9849.82	9849.84	9819.35	9843.44	9.426352071
02/09/2019 11:00	BTCUSD	9801.96	9855.38	9794.87	9849.82	34.44240638
02/09/2019 10:00	BTCUSD	9792	9828.57	9792	9801.96	25.20078794
02/09/2019 09:00	BTCUSD	9768	9809.96	9768	9792	27.25654281
02/09/2019 08:00	BTCUSD	9775.49	9775.49	9763.49	9768	1.00549496
02/09/2019 07:00	BTCUSD	9762.01	9777.48	9750.92	9775.49	7.28525887
02/09/2019 06:00	BTCUSD	9779.97	9779.97	9762	9762.01	17.0968228
02/09/2019 05:00	BTCUSD	9792	9800	9775.4	9779.97	30.24454059
02/09/2019 04:00	BTCUSD	9771.76	9792.64	9771.75	9792	4.683399848
02/09/2019 03:00	BTCUSD	9795.82	9800	9765.83	9771.76	29.61759555
02/09/2019 02:00	BTCUSD	9769.38	9795.82	9762.86	9795.82	7.273109432
02/09/2019 01:00	BTCUSD	9781.91	9785	9760.62	9769.38	5.633332891
02/09/2019 00:00	BTCUSD	9773.12	9785	9760.1	9781.91	19.02903991
01/09/2019 23:00	BTCUSD	9795.12	9820.2	9747.81	9773.12	12.07570488
01/09/2019 22:00	BTCUSD	9700.29	9839.6	9700.29	9795.12	80.56153274
01/09/2019 21:00	BTCUSD	9639.74	9784.37	9630.13	9700.29	61.037849
01/09/2019 20:00	BTCUSD	9638.05	9642.21	9609.28	9639.74	11.06511211
01/09/2019 19:00	BTCUSD	9612.47	9645.65	9591.11	9638.05	13.50055023
01/09/2019 18:00	BTCUSD	9604.8	9628.16	9601.85	9612.47	10.26626675
01/09/2019 17:00	BTCUSD	9594.36	9637.68	9543.86	9604.8	33.04893997
01/09/2019 16:00	BTCUSD	9630.32	9630.32	9577.46	9594.36	4.431365941
01/09/2019 15:00	BTCUSD	9593.4	9667.09	9581.4	9630.32	28.87508009
01/09/2019 14:00	BTCUSD	9588.4	9598.15	9575.32	9593.4	8.742037752
01/09/2019 13:00	BTCUSD	9590.7	9595.95	9568.89	9588.4	19.24444863
01/09/2019 12:00	BTCUSD	9589.84	9598.09	9573.01	9590.7	6.988759298
01/09/2019 11:00	BTCUSD	9595.31	9609.77	9574.39	9589.84	13.3378572
01/09/2019 10:00	BTCUSD	9609.19	9609.19	9587.44	9595.31	1.171928853
01/09/2019 09:00	BTCUSD	9606.18	9618.65	9577.09	9609.19	3.17413103
01/09/2019 08:00	BTCUSD	9629.57	9629.57	9558.6	9606.18	20.4382398
01/09/2019 07:00	BTCUSD	9624.69	9635.96	9624.69	9629.57	3.056720911
01/09/2019 06:00	BTCUSD	9621.82	9628.71	9620.35	9624.69	7.472208775
01/09/2019 05:00	BTCUSD	9633.38	9633.38	9620.98	9621.82	1.587158127
01/09/2019 04:00	BTCUSD	9633.77	9642.63	9627.2	9633.38	1.88015619
01/09/2019 03:00	BTCUSD	9620.98	9634.06	9620.41	9633.77	31.06739908
01/09/2019 02:00	BTCUSD	9626.65	9630.61	9616.61	9620.98	8.897166043
01/09/2019 01:00	BTCUSD	9627.77	9645.14	9620.05	9626.65	17.11602029
01/09/2019 00:00	BTCUSD	9604.43	9631.97	9598.28	9627.77	3.5969789
31/08/2019 23:00	BTCUSD	9628.23	9633.72	9597.98	9604.43	2.97725141
31/08/2019 22:00	BTCUSD	9670.13	9699	9617.83	9628.23	24.10078788
31/08/2019 21:00	BTCUSD	9495.5	9670.13	9474.98	9670.13	44.02490964
31/08/2019 20:00	BTCUSD	9584.42	9584.42	9443.87	9495.5	48.67811898
31/08/2019 19:00	BTCUSD	9582.07	9593.78	9562.46	9584.42	19.69383559
31/08/2019 18:00	BTCUSD	9599.51	9612.72	9568.54	9582.07	20.1382148
31/08/2019 17:00	BTCUSD	9605.22	9620.97	9595.65	9599.51	19.65765572
31/08/2019 16:00	BTCUSD	9602.2	9610.91	9580.01	9605.22	14.23820223
31/08/2019 15:00	BTCUSD	9588.34	9606.49	9579.82	9602.2	31.34499212
31/08/2019 14:00	BTCUSD	9606.59	9612.21	9566.97	9588.34	22.96581808
31/08/2019 13:00	BTCUSD	9604.68	9619.42	9587.27	9606.59	30.18567574
31/08/2019 12:00	BTCUSD	9574.28	9616.13	9559	9604.68	18.4203477
31/08/2019 11:00	BTCUSD	9592.56	9592.56	9558.31	9574.28	5.761583956
31/08/2019 10:00	BTCUSD	9585.19	9593.93	9573.13	9592.56	0.665471183
31/08/2019 09:00	BTCUSD	9573.78	9588.63	9537.16	9585.19	11.54768617
31/08/2019 08:00	BTCUSD	9594.37	9594.37	9567.71	9573.78	1.234517889
31/08/2019 07:00	BTCUSD	9602.71	9620.22	9578.34	9594.37	2.543645116
31/08/2019 06:00	BTCUSD	9619.38	9619.38	9591.29	9602.71	0.81058461
31/08/2019 05:00	BTCUSD	9624.06	9624.06	9603.92	9619.38	3.730317085
31/08/2019 04:00	BTCUSD	9620.09	9627.19	9591.27	9624.06	2.0264493
31/08/2019 03:00	BTCUSD	9625.45	9638.46	9605.9	9620.09	12.80289742
31/08/2019 02:00	BTCUSD	9626.91	9649.95	9613.89	9625.45	9.889502385
31/08/2019 01:00	BTCUSD	9593.91	9645.17	9591.35	9626.91	16.43778049
31/08/2019 00:00	BTCUSD	9581.96	9611.92	9563.98	9593.91	11.56389365
30/08/2019 23:00	BTCUSD	9598.71	9622.38	9561.56	9581.96	42.69919055
30/08/2019 22:00	BTCUSD	9593.71	9610.42	9582.82	9598.71	21.0491279
30/08/2019 21:00	BTCUSD	9623.56	9623.61	9590	9593.71	39.18096204
30/08/2019 20:00	BTCUSD	9574.75	9696.3	9574.75	9623.56	117.6173294
30/08/2019 19:00	BTCUSD	9511.29	9587.4	9457.93	9574.75	86.58153049
30/08/2019 18:00	BTCUSD	9546.18	9556.03	9511.29	9511.29	49.38360586
30/08/2019 17:00	BTCUSD	9575.87	9582.08	9529.46	9546.18	57.00554226
30/08/2019 16:00	BTCUSD	9589.13	9605.52	9547.08	9575.87	57.58031417
30/08/2019 15:00	BTCUSD	9581.22	9612.41	9557.01	9589.13	55.78845261
30/08/2019 14:00	BTCUSD	9608.23	9608.23	9565.94	9581.22	35.78021596
30/08/2019 13:00	BTCUSD	9587.23	9620.65	9570.14	9608.23	45.57330595
30/08/2019 12:00	BTCUSD	9573.57	9601.88	9556.77	9587.23	15.04569777
30/08/2019 11:00	BTCUSD	9573.74	9593.68	9542.23	9573.57	22.96923036
30/08/2019 10:00	BTCUSD	9573.96	9629.07	9561.95	9573.74	34.10475557
30/08/2019 09:00	BTCUSD	9521.89	9578.14	9509.63	9573.96	13.97255487
30/08/2019 08:00	BTCUSD	9481.89	9587.46	9471.67	9521.89	57.82250651
30/08/2019 07:00	BTCUSD	9482.14	9506.73	9476.39	9481.89	127.4405018
30/08/2019 06:00	BTCUSD	9503.77	9532.09	9470.13	9482.14	17.84355059
30/08/2019 05:00	BTCUSD	9486.35	9511.13	9475.14	9503.77	12.67517347
30/08/2019 04:00	BTCUSD	9462.64	9492.64	9443.67	9486.35	4.263389761
30/08/2019 03:00	BTCUSD	9431.56	9478.62	9424.18	9462.64	15.40988233
30/08/2019 02:00	BTCUSD	9457.75	9472.09	9423.05	9431.56	5.831599977
30/08/2019 01:00	BTCUSD	9454.26	9457.75	9348.37	9457.75	90.19600404
30/08/2019 00:00	BTCUSD	9488.28	9527	9425	9454.26	50.80106763
29/08/2019 23:00	BTCUSD	9485.84	9514.01	9450	9488.28	11.20602923
29/08/2019 22:00	BTCUSD	9509.57	9511.51	9476.46	9485.84	23.44189311
29/08/2019 21:00	BTCUSD	9523.74	9541.1	9473.6	9509.57	62.28135726
29/08/2019 20:00	BTCUSD	9498.36	9525.62	9477.37	9523.74	30.52544676
29/08/2019 19:00	BTCUSD	9491.72	9501.74	9438.5	9498.36	39.93709278
29/08/2019 18:00	BTCUSD	9531.4	9562.21	9483.63	9491.72	28.38012151
29/08/2019 17:00	BTCUSD	9475	9545.85	9475	9531.4	46.24671577
29/08/2019 16:00	BTCUSD	9500	9526.5	9475	9475	26.68854514
29/08/2019 15:00	BTCUSD	9403.63	9562.82	9403.63	9500	180.9180837
29/08/2019 14:00	BTCUSD	9456.69	9456.7	9290.3	9403.63	413.8185665
29/08/2019 13:00	BTCUSD	9451.33	9485.1	9446.87	9456.69	122.1373963
29/08/2019 12:00	BTCUSD	9456.04	9485.48	9376.85	9451.33	252.466367
29/08/2019 11:00	BTCUSD	9449.35	9489.32	9437.54	9456.04	35.37312713
29/08/2019 10:00	BTCUSD	9476.66	9476.66	9435.05	9449.35	16.4170756
29/08/2019 09:00	BTCUSD	9400.84	9486.11	9400.84	9476.66	31.27761453
29/08/2019 08:00	BTCUSD	9378.47	9445.51	9378.47	9400.84	68.97078085
29/08/2019 07:00	BTCUSD	9541.15	9553.38	9325	9378.47	185.8712316
29/08/2019 06:00	BTCUSD	9587.84	9588.28	9480.62	9541.15	114.5642615
29/08/2019 05:00	BTCUSD	9610.51	9628.67	9586.98	9587.84	7.663217367
29/08/2019 04:00	BTCUSD	9589.71	9619.2	9572	9610.51	41.39723792
29/08/2019 03:00	BTCUSD	9672.86	9672.86	9537	9589.71	152.2605247
29/08/2019 02:00	BTCUSD	9687.42	9698.59	9651.03	9672.86	22.05857142
29/08/2019 01:00	BTCUSD	9691.95	9703.66	9667.84	9687.42	40.87474707
29/08/2019 00:00	BTCUSD	9726.85	9726.85	9650	9691.95	29.44337215
28/08/2019 23:00	BTCUSD	9733.31	9748.01	9705.78	9726.85	35.25690861
28/08/2019 22:00	BTCUSD	9723.03	9735.59	9688.02	9733.31	48.75260614
28/08/2019 21:00	BTCUSD	9670.66	9737.13	9645.04	9723.03	86.7672934
28/08/2019 20:00	BTCUSD	9667.52	9706.17	9645.44	9670.66	68.62807068
28/08/2019 19:00	BTCUSD	9700.39	9737.37	9625.13	9667.52	181.2732589
28/08/2019 18:00	BTCUSD	10190.12	10190.44	9512.5	9700.39	2510.093085
28/08/2019 17:00	BTCUSD	10225.8	10269.99	10186.83	10190.12	27.31978663
28/08/2019 16:00	BTCUSD	10238.78	10257.9	10203.26	10225.8	54.84914716
28/08/2019 15:00	BTCUSD	10212.04	10259.11	10193.6	10238.78	19.71312449
28/08/2019 14:00	BTCUSD	10181.25	10236.78	10165.01	10212.04	33.22851333
28/08/2019 13:00	BTCUSD	10159.67	10290.69	10159.14	10181.25	127.9648139
28/08/2019 12:00	BTCUSD	10141.94	10201.08	10136.95	10159.67	19.49822052
28/08/2019 11:00	BTCUSD	10116.02	10151.57	10110.86	10141.94	7.153364519
28/08/2019 10:00	BTCUSD	10148.71	10148.71	10100.22	10116.02	17.04305982
28/08/2019 09:00	BTCUSD	10118.25	10156.83	10093.18	10148.71	13.19051941
28/08/2019 08:00	BTCUSD	10152.27	10160.13	10107.39	10118.25	9.82071911
28/08/2019 07:00	BTCUSD	10178.7	10192.59	10152.27	10152.27	4.96663364
28/08/2019 06:00	BTCUSD	10132.79	10202.99	10120.62	10178.7	28.75683227
28/08/2019 05:00	BTCUSD	10070.56	10147	10035.62	10132.79	12.45545035
28/08/2019 04:00	BTCUSD	10088.32	10109.42	10070.56	10070.56	2.202374784
28/08/2019 03:00	BTCUSD	10114.01	10129.08	10069.23	10088.32	40.4125456
28/08/2019 02:00	BTCUSD	10099.99	10129.87	10076.74	10114.01	18.31958883
28/08/2019 01:00	BTCUSD	10143.69	10151.18	10099.99	10099.99	11.50707415
28/08/2019 00:00	BTCUSD	10175.8	10175.8	10129.46	10143.69	54.88528622
27/08/2019 23:00	BTCUSD	10133.98	10198.58	10129.07	10175.8	21.55739527
27/08/2019 22:00	BTCUSD	10136.87	10156.86	10107.05	10133.98	307.0373014
27/08/2019 21:00	BTCUSD	10143.72	10150.85	10104.76	10136.87	40.81211515
27/08/2019 20:00	BTCUSD	10158.26	10170	10130.58	10143.72	38.22809172
27/08/2019 19:00	BTCUSD	10182.73	10182.73	10123.08	10158.26	51.53882189
27/08/2019 18:00	BTCUSD	10179.49	10207	10165.94	10182.73	43.73943463
27/08/2019 17:00	BTCUSD	10171.53	10183.65	10145.93	10179.49	17.0255802
27/08/2019 16:00	BTCUSD	10180.83	10229.29	10150.51	10171.53	20.33093931
27/08/2019 15:00	BTCUSD	10160.93	10183.05	10098.66	10180.83	36.70600258
27/08/2019 14:00	BTCUSD	10168.34	10191.9	10135.16	10160.93	34.49323725
27/08/2019 13:00	BTCUSD	10104.93	10190.7	10104.93	10168.34	52.49517592
27/08/2019 12:00	BTCUSD	10108.52	10108.52	10026.73	10104.93	36.93842643
27/08/2019 11:00	BTCUSD	10137.79	10165.5	10078.73	10108.52	14.42185321
27/08/2019 10:00	BTCUSD	10133.66	10167.34	10090.41	10137.79	31.93186861
27/08/2019 09:00	BTCUSD	10186.61	10186.72	10120.06	10133.66	3.484707804
27/08/2019 08:00	BTCUSD	10172.8	10208.9	10140.15	10186.61	7.88779145
27/08/2019 07:00	BTCUSD	10197.64	10211.38	10121	10172.8	16.52420528
27/08/2019 06:00	BTCUSD	10234.46	10234.46	10192.42	10197.64	6.282113857
27/08/2019 05:00	BTCUSD	10154.18	10245.55	10154.18	10234.46	55.04694026
27/08/2019 04:00	BTCUSD	10181.39	10181.39	10148.81	10154.18	17.48924588
27/08/2019 03:00	BTCUSD	10223.16	10223.16	10087.03	10181.39	94.82533418
27/08/2019 02:00	BTCUSD	10303.6	10310.87	10205.82	10223.16	24.54460117
27/08/2019 01:00	BTCUSD	10338.72	10359.18	10300.01	10303.6	76.60296125
27/08/2019 00:00	BTCUSD	10367.23	10379.19	10312.64	10338.72	8.315051495
26/08/2019 23:00	BTCUSD	10305.83	10387.86	10305.83	10367.23	22.72171009
26/08/2019 22:00	BTCUSD	10261.97	10332.82	10261.97	10305.83	14.91949205
26/08/2019 21:00	BTCUSD	10257.97	10281.1	10191.01	10261.97	32.65190515
26/08/2019 20:00	BTCUSD	10323.66	10323.66	10180	10257.97	99.04300886
26/08/2019 19:00	BTCUSD	10291.88	10323.66	10291.88	10323.66	17.72955218
26/08/2019 18:00	BTCUSD	10310.7	10312.73	10279.01	10291.88	28.86769727
26/08/2019 17:00	BTCUSD	10329.16	10340	10288.4	10310.7	29.1487852
26/08/2019 16:00	BTCUSD	10325.62	10383.73	10240.67	10329.16	117.8157319
26/08/2019 15:00	BTCUSD	10324.12	10366.33	10315.22	10325.62	19.31188391
26/08/2019 14:00	BTCUSD	10350.99	10356.13	10302.73	10324.12	52.8518792
26/08/2019 13:00	BTCUSD	10365.67	10377.98	10300	10350.99	11.20138013
26/08/2019 12:00	BTCUSD	10389.53	10407.89	10362.77	10365.67	5.546390975
26/08/2019 11:00	BTCUSD	10359.39	10390.55	10339.8	10389.53	14.92242142
26/08/2019 10:00	BTCUSD	10359.6	10418.42	10326.88	10359.39	23.53122544
26/08/2019 09:00	BTCUSD	10337.55	10389.32	10320.56	10359.6	28.4838348
26/08/2019 08:00	BTCUSD	10332.77	10364.41	10294.29	10337.55	36.88315863
26/08/2019 07:00	BTCUSD	10380.87	10411.24	10327.62	10332.77	38.02135323
26/08/2019 06:00	BTCUSD	10359.01	10381.39	10334.21	10380.87	14.91045938
26/08/2019 05:00	BTCUSD	10344.42	10359.01	10272.21	10359.01	9.578865404
26/08/2019 04:00	BTCUSD	10296.6	10359.45	10279.17	10344.42	18.26873393
26/08/2019 03:00	BTCUSD	10404.84	10439	10173.14	10296.6	201.937105
26/08/2019 02:00	BTCUSD	10454.9	10495.08	10392.46	10404.84	107.0495367
26/08/2019 01:00	BTCUSD	10508.52	10558	10440.77	10454.9	60.53236274
26/08/2019 00:00	BTCUSD	10135.59	10662.57	10135.59	10508.52	1649.839001
25/08/2019 23:00	BTCUSD	10060.98	10157.47	10060.97	10135.59	17.49269243
25/08/2019 22:00	BTCUSD	9999.47	10084.08	9968.46	10060.98	41.49507804
25/08/2019 21:00	BTCUSD	10002.22	10073.94	9907.5	9999.47	63.23975666
25/08/2019 20:00	BTCUSD	10074.37	10074.37	10000	10002.22	5.642138396
25/08/2019 19:00	BTCUSD	10080.07	10137.01	9961.98	10074.37	181.281005
25/08/2019 18:00	BTCUSD	10079.8	10088.2	10058.95	10080.07	16.27690631
25/08/2019 17:00	BTCUSD	10059.15	10093.62	10056.95	10079.8	5.00581852
25/08/2019 16:00	BTCUSD	10063.38	10127	10050	10059.15	26.37352634
25/08/2019 15:00	BTCUSD	10059.65	10097.81	10052.16	10063.38	14.11954467
25/08/2019 14:00	BTCUSD	10256.53	10269.08	9970	10059.65	461.2244202
25/08/2019 13:00	BTCUSD	10326.57	10326.57	10241.16	10256.53	6.602787685
25/08/2019 12:00	BTCUSD	10119.24	10370.71	10118.52	10326.57	148.1651831
25/08/2019 11:00	BTCUSD	10140.84	10159.26	10111.67	10119.24	13.1863915
25/08/2019 10:00	BTCUSD	10158.26	10175.16	10127.4	10140.84	2.532816113
25/08/2019 09:00	BTCUSD	10095.05	10158.26	10088.54	10158.26	16.63815608
25/08/2019 08:00	BTCUSD	10118.3	10118.73	10072.69	10095.05	8.65373558
25/08/2019 07:00	BTCUSD	10085.83	10148.01	10076.12	10118.3	4.58373949
25/08/2019 06:00	BTCUSD	10075.23	10085.83	10045.98	10085.83	7.53359083
25/08/2019 05:00	BTCUSD	10038.38	10107.8	10038.38	10075.23	3.38582131
25/08/2019 04:00	BTCUSD	10142.12	10142.12	10038.38	10038.38	14.04231652
25/08/2019 03:00	BTCUSD	10136.2	10142.12	10092.71	10142.12	3.339309115
25/08/2019 02:00	BTCUSD	10096.42	10174.8	10071.32	10136.2	4.99465661
25/08/2019 01:00	BTCUSD	10140	10157.8	10051	10096.42	5.324456084
25/08/2019 00:00	BTCUSD	10151.83	10173.56	10129.06	10140	14.6219183
24/08/2019 23:00	BTCUSD	10167.82	10195	10131.03	10151.83	40.99886411
24/08/2019 22:00	BTCUSD	10078.67	10195	9989	10167.82	220.0342427
24/08/2019 21:00	BTCUSD	10111.56	10111.56	10059.68	10078.67	5.118600684
24/08/2019 20:00	BTCUSD	10109.11	10162.91	10099.35	10111.56	28.96029603
24/08/2019 19:00	BTCUSD	10077.32	10126.1	10066.17	10109.11	11.99907583
24/08/2019 18:00	BTCUSD	10054.13	10096.55	10051.4	10077.32	15.08399606
24/08/2019 17:00	BTCUSD	10075.4	10087.02	10045.65	10054.13	26.87127136
24/08/2019 16:00	BTCUSD	10000.01	10093.47	9964.03	10075.4	24.66560051
24/08/2019 15:00	BTCUSD	9999.92	10009.21	9964.47	10000.01	17.23536919
24/08/2019 14:00	BTCUSD	9990.25	10011	9982.31	9999.92	10.95849943
24/08/2019 13:00	BTCUSD	9987.8	10025.99	9987.8	9990.25	12.1194482
24/08/2019 12:00	BTCUSD	10020.12	10020.12	9945	9987.8	69.51086075
24/08/2019 11:00	BTCUSD	9990.47	10047.18	9990.47	10020.12	11.32779426
24/08/2019 10:00	BTCUSD	9987.35	10008.08	9964.87	9990.47	38.10369683
24/08/2019 09:00	BTCUSD	10120.48	10140.66	9888	9987.35	581.119923
24/08/2019 08:00	BTCUSD	10317.42	10317.42	10100.08	10120.48	139.0632447
24/08/2019 07:00	BTCUSD	10328	10328	10267.03	10317.42	56.87139525
24/08/2019 06:00	BTCUSD	10350.25	10368.38	10328	10328	4.509944939
24/08/2019 05:00	BTCUSD	10354.06	10384.79	10345.42	10350.25	6.334726524
24/08/2019 04:00	BTCUSD	10362.35	10388.47	10338.64	10354.06	33.0954471
24/08/2019 03:00	BTCUSD	10352.09	10378.67	10310	10362.35	16.18544292
24/08/2019 02:00	BTCUSD	10393.77	10397	10338.02	10352.09	14.07362344
24/08/2019 01:00	BTCUSD	10419	10423.74	10393.77	10393.77	14.26143014
24/08/2019 00:00	BTCUSD	10408.14	10433.49	10387.27	10419	11.18813839
23/08/2019 23:00	BTCUSD	10395.1	10429.79	10377.2	10408.14	30.09609427
23/08/2019 22:00	BTCUSD	10427.87	10463.08	10376.76	10395.1	44.50538909
23/08/2019 21:00	BTCUSD	10363.83	10446.4	10360.08	10427.87	135.512745
23/08/2019 20:00	BTCUSD	10428.94	10435.34	10317.55	10363.83	151.0473147
23/08/2019 19:00	BTCUSD	10429.16	10477	10389.21	10428.94	146.2178969
23/08/2019 18:00	BTCUSD	10416.5	10429.91	10401.49	10429.16	97.38644873
23/08/2019 17:00	BTCUSD	10415	10431.06	10396.77	10416.5	30.80746433
23/08/2019 16:00	BTCUSD	10409.3	10439.6	10399.68	10415	48.81178323
23/08/2019 15:00	BTCUSD	10418.63	10450	10393.06	10409.3	55.86782382
23/08/2019 14:00	BTCUSD	10370.25	10444.31	10370.25	10418.63	46.24125962
23/08/2019 13:00	BTCUSD	10223.49	10443.22	10184.72	10370.25	359.9881155
23/08/2019 12:00	BTCUSD	10144.57	10223.99	10125.72	10223.49	28.47301116
23/08/2019 11:00	BTCUSD	10143.46	10165.02	10093.77	10144.57	29.06527397
23/08/2019 10:00	BTCUSD	10126.05	10156.18	10084.59	10143.46	18.40462835
23/08/2019 09:00	BTCUSD	10177.17	10188.29	10126.05	10126.05	4.09220552
23/08/2019 08:00	BTCUSD	10246.06	10246.06	10173.87	10177.17	20.82348344
23/08/2019 07:00	BTCUSD	10231.96	10247.43	10189.46	10246.06	36.88366092
23/08/2019 06:00	BTCUSD	10147.65	10233.99	10111.64	10231.96	17.76200202
23/08/2019 05:00	BTCUSD	10179.71	10183.1	10133.17	10147.65	10.25309365
23/08/2019 04:00	BTCUSD	10153.83	10206.99	10142.75	10179.71	26.76652896
23/08/2019 03:00	BTCUSD	10100	10171.79	10099.99	10153.83	19.41741568
23/08/2019 02:00	BTCUSD	10103.28	10130.87	10071.09	10100	29.67361948
23/08/2019 01:00	BTCUSD	10130.35	10133.98	10090	10103.28	8.642684571
23/08/2019 00:00	BTCUSD	10164.82	10164.82	10056.5	10130.35	11.04902431
22/08/2019 23:00	BTCUSD	10167.64	10167.64	10164.82	10164.82	0
22/08/2019 22:00	BTCUSD	10130.4	10200.55	10130.4	10167.64	19.82880823
22/08/2019 21:00	BTCUSD	10181.56	10185.09	10111.89	10130.4	24.20906322
22/08/2019 20:00	BTCUSD	10175.21	10216.24	10159.11	10181.56	29.60736771
22/08/2019 19:00	BTCUSD	10188.61	10218.02	10164.49	10175.21	46.13068777
22/08/2019 18:00	BTCUSD	10162.4	10230.57	10150.09	10188.61	41.67422527
22/08/2019 17:00	BTCUSD	10118.23	10186.4	10111.61	10162.4	40.00929775
